id,price,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,amenities,review_scores_rating,number_of_reviews,neighbourhood_cleansed,flag_bedrooms,flag_beds,flag_review_scores_rating,n_bathrooms,flag_n_bathrooms,d_wifi,d_air_conditioning,d_kitchen,d_heating,d_washer,d_elevator,d_tv,ln_price
1315717324519734728,570.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""clothing storage"", ""free parking on premises"", ""cleaning products"", ""bidet"", ""shower gel"", ""bed linens"", ""freezer"", ""smoke alarm"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""conditioner"", ""dishes and silverware"", ""drying rack for clothing"", ""elevator"", ""exercise equipment"", ""shampoo"", ""paid dryer \u2013 in building"", ""hair dryer"", ""first aid kit"", ""tv with standard cable"", ""wifi"", ""refrigerator"", ""private gym in building"", ""self check-in"", ""hot water kettle"", ""building staff"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""luggage dropoff allowed"", ""air conditioning"", ""private patio or balcony"", ""hot water"", ""coffee"", ""microwave""]",5.0,12,Khlong San,0,0,0,1.0,0,1,1,0,0,1,1,1,6.345636360828596
1315794109913609918,950.0,Entire condo,Entire home/apt,3,0.0,2.0,1 bath,"[""microwave"", ""shower gel"", ""ethernet connection"", ""wifi \u2013 47 mbps"", ""exterior security cameras on property"", ""cleaning products"", ""fire extinguisher"", ""tv with standard cable"", ""dedicated workspace"", ""building staff"", ""self check-in"", ""air conditioning"", ""shampoo"", ""pool"", ""patio or balcony"", ""bed linens"", ""elevator"", ""essentials"", ""hangers"", ""laundromat nearby"", ""long term stays allowed"", ""smoke alarm"", ""washer"", ""hair dryer"", ""dishes and silverware"", ""iron"", ""rice maker"", ""hot water"", ""kitchen"", ""hot water kettle"", ""refrigerator""]",4.63,8,Vadhana,0,0,0,1.0,0,1,1,1,0,1,1,1,6.856461984594587
1315941065288130230,289.0,Shared room in guesthouse,Shared room,1,1.0,3.0,1 shared bath,"[""gas stove"", ""iron"", ""hangers"", ""free parking on premises"", ""cleaning products"", ""kitchen"", ""bidet"", ""shower gel"", ""bed linens"", ""freezer"", ""stainless steel double oven"", ""dishes and silverware"", ""drying rack for clothing"", ""pets allowed"", ""wifi"", ""housekeeping available 4 days a week"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""paid washer \u2013 in unit"", ""body soap"", ""mosquito net"", ""air conditioning"", ""refrigerator"", ""coffee"", ""microwave"", ""hot water""]",4.88,8,Vadhana,0,0,0,1.0,0,1,1,1,0,1,0,0,5.666426688112432
1315977877931039127,267.0,Shared room in guesthouse,Shared room,1,1.0,3.0,1 shared bath,"[""gas stove"", ""iron"", ""hangers"", ""free parking on premises"", ""cleaning products"", ""kitchen"", ""extra pillows and blankets"", ""shower gel"", ""bed linens"", ""freezer"", ""paid washer \u2013 in building"", ""stainless steel double oven"", ""dishes and silverware"", ""drying rack for clothing"", ""wifi"", ""hair dryer"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""free dryer \u2013 in building"", ""body soap"", ""essentials"", ""mosquito net"", ""air conditioning"", ""refrigerator"", ""coffee"", ""microwave"", ""hot water""]",4.88,8,Vadhana,0,0,0,1.0,0,1,1,1,0,1,0,0,5.58724865840025
1316287749269850534,791.0,Private room in home,Private room,2,1.0,1.0,4 shared baths,"[""hangers"", ""clothing storage"", ""free parking on premises"", ""shower gel"", ""bed linens"", ""conditioner"", ""drying rack for clothing"", ""tv"", ""wifi"", ""shampoo"", ""first aid kit"", ""lock on bedroom door"", ""room-darkening shades"", ""fire extinguisher"", ""dedicated workspace"", ""air conditioning"", ""host greets you"", ""hot water"", ""exterior security cameras on property""]",5.0,2,Yan na wa,0,0,0,4.0,0,1,1,0,0,0,0,1,6.673297967767654
1316678498050936167,540.0,Private room in guesthouse,Private room,2,1.0,1.0,1 private bath,"[""gas stove"", ""iron"", ""hangers"", ""free parking on premises"", ""cleaning products"", ""kitchen"", ""extra pillows and blankets"", ""shower gel"", ""freezer"", ""stainless steel double oven"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""wifi"", ""hair dryer"", ""hot water kettle"", ""dining table"", ""body soap"", ""essentials"", ""mosquito net"", ""air conditioning"", ""refrigerator"", ""coffee"", ""microwave""]",5.0,5,Vadhana,0,0,0,1.0,0,1,1,1,0,1,0,0,6.29156913955832
1317070759878081828,264.0,Private room in rental unit,Private room,4,1.0,4.0,1 private bath,"[""room-darkening shades"", ""tv"", ""exterior security cameras on property"", ""fire extinguisher"", ""lock on bedroom door"", ""wifi"", ""extra pillows and blankets"", ""self check-in"", ""air conditioning"", ""shampoo"", ""lockbox"", ""first aid kit"", ""body soap"", ""bed linens"", ""essentials"", ""hangers"", ""clothing storage"", ""smoke alarm"", ""washer"", ""hair dryer"", ""hot water"", ""cooking basics""]",5.0,1,Sathon,0,0,0,1.0,0,1,1,0,0,1,0,1,5.575949103146316
1317125135568122446,945.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""smoke alarm"", ""paid parking on premises"", ""fire extinguisher"", ""dedicated workspace"", ""outdoor shower"", ""kitchen"", ""pool"", ""air conditioning"", ""host greets you"", ""washer"", ""tv"", ""exterior security cameras on property"", ""exercise equipment""]",4.5,4,Vadhana,0,0,0,1.0,0,0,1,1,0,1,0,1,6.851184927493743
1317125645026010667,713.0,Private room in townhouse,Private room,2,1.0,1.0,2 baths,"[""tv"", ""shower gel"", ""bed linens"", ""dining table"", ""kitchen"", ""drying rack for clothing"", ""room-darkening shades"", ""toaster"", ""wifi"", ""long term stays allowed"", ""hair dryer"", ""air conditioning"", ""portable fans"", ""lock on bedroom door"", ""free parking on premises"", ""private entrance"", ""host greets you"", ""patio or balcony"", ""hot water"", ""other stove"", ""body soap"", ""cooking basics"", ""bidet"", ""microwave"", ""conditioner"", ""shampoo"", ""hot water kettle"", ""outdoor playground"", ""clothing storage: wardrobe"", ""coffee maker"", ""rice maker"", ""washer"", ""samsung refrigerator"", ""laundromat nearby"", ""dishes and silverware"", ""coffee"", ""hangers"", ""cleaning products"", ""extra pillows and blankets""]",5.0,2,Bang Khen,0,0,0,2.0,0,1,1,1,0,1,0,1,6.569481420414296
1317194137754428779,720.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""free parking on premises"", ""tv"", ""wifi"", ""cooking basics"", ""self check-in"", ""air conditioning"", ""keypad"", ""hair dryer""]",4.83,0,Phra Khanong,0,0,1,1.0,0,1,1,0,0,0,0,1,6.579251212010101
1317269343095524756,447.0,Private room in guesthouse,Private room,2,1.0,1.0,1 shared bath,"[""gas stove"", ""iron"", ""hangers"", ""free parking on premises"", ""cleaning products"", ""kitchen"", ""extra pillows and blankets"", ""bidet"", ""shower gel"", ""bed linens"", ""freezer"", ""bathtub"", ""stainless steel double oven"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""wifi"", ""hair dryer"", ""refrigerator"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""free dryer \u2013 in building"", ""body soap"", ""essentials"", ""mosquito net"", ""air conditioning"", ""hot water"", ""coffee"", ""microwave""]",4.89,9,Vadhana,1,0,0,1.0,0,1,1,1,0,1,0,0,6.102558594613569
1317280012307834622,791.0,Private room in home,Private room,2,1.0,1.0,4 shared baths,"[""hangers"", ""clothing storage"", ""free parking on premises"", ""shower gel"", ""bed linens"", ""conditioner"", ""drying rack for clothing"", ""tv"", ""wifi"", ""shampoo"", ""first aid kit"", ""lock on bedroom door"", ""room-darkening shades"", ""fire extinguisher"", ""dedicated workspace"", ""air conditioning"", ""host greets you"", ""hot water"", ""exterior security cameras on property""]",5.0,1,Yan na wa,0,0,0,4.0,0,1,1,0,0,0,0,1,6.673297967767654
1317310204482265284,493.0,Entire rental unit,Entire home/apt,3,1.0,1.0,1 bath,"[""iron"", ""free parking on premises"", ""cleaning products"", ""ceiling fan"", ""dryer"", ""washer"", ""elevator"", ""wifi"", ""shampoo"", ""hair dryer"", ""self check-in"", ""body soap"", ""smoking allowed"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""air conditioning"", ""lockbox"", ""refrigerator"", ""coffee""]",4.5,2,Chatu Chak,0,0,0,1.0,0,1,1,0,0,1,1,0,6.20050917404269
1317423662866363985,694.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""kitchen"", ""self check-in"", ""air conditioning"", ""washer"", ""lockbox"", ""wifi"", ""tv"", ""hair dryer""]",5.0,1,Bang Na,0,0,0,1.0,0,1,1,1,0,1,0,1,6.542471960506805
1317669168600504738,713.0,Private room in townhouse,Private room,2,1.0,1.0,2 baths,"[""room-darkening shades"", ""stove"", ""host greets you"", ""microwave"", ""shower gel"", ""coffee"", ""tv"", ""drying rack for clothing"", ""cleaning products"", ""lock on bedroom door"", ""clothing storage: wardrobe"", ""outdoor playground"", ""bidet"", ""wifi"", ""extra pillows and blankets"", ""air conditioning"", ""portable fans"", ""shampoo"", ""free parking on premises"", ""body soap"", ""bed linens"", ""hangers"", ""laundromat nearby"", ""long term stays allowed"", ""washer"", ""conditioner"", ""toaster"", ""hair dryer"", ""dishes and silverware"", ""samsung refrigerator"", ""dining table"", ""rice maker"", ""private entrance"", ""coffee maker"", ""hot water"", ""cooking basics"", ""kitchen"", ""hot water kettle""]",5.0,2,Bang Khen,0,0,0,2.0,0,1,1,1,0,1,0,1,6.569481420414296
1317703080092071302,792.0,Entire rental unit,Entire home/apt,2,1.0,2.0,1 bath,"[""smoke alarm"", ""kitchen"", ""pool"", ""air conditioning"", ""host greets you"", ""tv"", ""exterior security cameras on property"", ""exercise equipment""]",5.0,1,Khlong Toei,0,0,0,1.0,0,0,1,1,0,0,0,1,6.674561391814426
1317774019512746131,983.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""dedicated workspace"", ""free parking on premises"", ""outdoor shower"", ""kitchen"", ""pool"", ""air conditioning"", ""washer"", ""tv"", ""exercise equipment""]",5.0,1,Khlong San,0,0,0,1.0,0,0,1,1,0,1,0,1,6.890609120147166
1317789052934422495,514.0,Private room in rental unit,Private room,1,1.0,1.0,1 private bath,"[""iron"", ""hangers"", ""cleaning products"", ""ceiling fan"", ""shower gel"", ""bed linens"", ""paid parking on premises"", ""dishes and silverware"", ""washer"", ""wifi"", ""shampoo"", ""hair dryer"", ""self check-in"", ""hot water kettle"", ""lock on bedroom door"", ""body soap"", ""fire extinguisher"", ""essentials"", ""luggage dropoff allowed"", ""air conditioning"", ""clothing storage: closet"", ""lockbox"", ""refrigerator""]",4.67,6,Bang Kapi,0,0,0,1.0,0,1,1,0,0,1,0,0,6.2422232654551655
1317861954296876763,651.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""hangers"", ""clothing storage"", ""ac - split type ductless system"", ""cleaning products"", ""outdoor dining area"", ""ceiling fan"", ""41 inch tv with netflix, disney+"", ""bidet"", ""shower gel"", ""bed linens"", ""sun loungers"", ""safe"", ""central air conditioning"", ""shared patio or balcony"", ""long term stays allowed"", ""dishes and silverware"", ""outdoor furniture"", ""drying rack for clothing"", ""ethernet connection"", ""movie theater"", ""wifi"", ""shampoo"", ""free street parking"", ""laundromat nearby"", ""first aid kit"", ""free carport on premises \u2013 3 spaces"", ""refrigerator"", ""self check-in"", ""hot water kettle"", ""private entrance"", ""dining table"", ""cleaning available during stay"", ""lock on bedroom door"", ""window ac unit"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""lockbox"", ""hot water"", ""coffee"", ""microwave"", ""exterior security cameras on property""]",5.0,6,Bang Kapi,0,0,0,1.0,0,1,1,0,0,0,0,1,6.478509642208569
1317878087766272207,675.0,Private room in home,Private room,3,1.0,3.0,2.5 shared baths,"[""fire extinguisher"", ""self check-in"", ""air conditioning"", ""lockbox"", ""lock on bedroom door"", ""exterior security cameras on property"", ""wifi""]",5.0,4,Sathon,0,0,0,2.5,0,1,1,0,0,0,0,0,6.51471269087253
1317898658451181973,393.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""bidet"", ""shower gel"", ""microwave"", ""laundromat nearby"", ""air conditioning"", ""shared patio or balcony"", ""refrigerator"", ""shampoo"", ""bed linens"", ""hot water kettle"", ""dedicated workspace"", ""hot water"", ""wifi"", ""long term stays allowed""]",5.0,2,Bang Phlat,0,0,0,1.0,0,1,1,0,0,0,0,0,5.973809611869261
1317907202934329234,902.0,Tiny home,Entire home/apt,2,1.0,1.0,1 bath,"[""free parking on premises"", ""dedicated workspace"", ""tv"", ""wifi"", ""bbq grill"", ""air conditioning"", ""outdoor dining area""]",5.0,3,Lat Krabang,0,0,0,1.0,0,1,1,0,0,0,0,1,6.804614520062624
1318096360813005680,630.0,Private room in guesthouse,Private room,2,1.0,1.0,1 private bath,"[""first aid kit"", ""iron"", ""fire extinguisher"", ""dedicated workspace"", ""free parking on premises"", ""fast wifi \u2013 290 mbps"", ""kitchen"", ""air conditioning"", ""washer"", ""hair dryer""]",5.0,2,Bang Phlat,0,0,0,1.0,0,1,1,1,0,1,0,0,6.4457198193855785
1318143962048140598,611.0,Private room in home,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""hangers"", ""kitchen"", ""shower gel"", ""dryer"", ""long term stays allowed"", ""mini fridge"", ""conditioner"", ""washer"", ""books and reading material"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""first aid kit"", ""lock on bedroom door"", ""fire extinguisher"", ""dedicated workspace"", ""air conditioning"", ""host greets you"", ""hot water"", ""clothing storage: wardrobe""]",4.25,4,Chatu Chak,0,0,0,1.0,0,1,1,1,0,1,0,0,6.415096959171596
1318162187816289702,800.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""smoke alarm"", ""dedicated workspace"", ""free parking on premises"", ""self check-in"", ""air conditioning"", ""washer"", ""lockbox"", ""wifi"", ""carbon monoxide alarm"", ""tv"", ""lock on bedroom door"", ""exterior security cameras on property"", ""hair dryer""]",4.83,0,Khlong Toei,0,0,1,1.0,0,1,1,0,0,1,0,1,6.684611727667927
1318172099439375361,833.0,Entire rental unit,Entire home/apt,2,1.0,1.0,Half-bath,"[""smoke alarm"", ""free parking on premises"", ""kitchen"", ""pool"", ""air conditioning"", ""washer"", ""wifi"", ""carbon monoxide alarm"", ""tv"", ""exterior security cameras on property"", ""exercise equipment""]",5.0,1,Huai Khwang,0,0,0,1.0,1,1,1,1,0,1,0,1,6.725033642166843
1318191152396282413,656.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""smart lock"", ""board games"", ""iron"", ""hangers"", ""free parking on premises"", ""cleaning products"", ""crib"", ""kitchen"", ""outdoor dining area"", ""ceiling fan"", ""housekeeping - available at extra cost"", ""extra pillows and blankets"", ""smoke alarm"", ""paid parking on premises"", ""long term stays allowed"", ""conditioner"", ""dishes and silverware"", ""outdoor furniture"", ""washer"", ""drying rack for clothing"", ""carbon monoxide alarm"", ""tv"", ""ethernet connection"", ""exercise equipment"", ""shampoo"", ""paid dryer \u2013 in building"", ""hair dryer"", ""first aid kit"", ""wifi"", ""free street parking"", ""outlet covers"", ""sound system"", ""refrigerator"", ""rice maker"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""shared gym"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""shared backyard"", ""patio or balcony"", ""air conditioning"", ""portable fans"", ""heating"", ""hot water"", ""microwave"", ""clothing storage: walk-in closet, closet, wardrobe, and dresser""]",4.75,4,Phra Khanong,0,0,0,1.0,0,1,1,1,1,1,0,1,6.486160788944089
1318238710707907653,611.0,Private room in home,Private room,2,1.0,1.0,1 private bath,"[""tv"", ""shower gel"", ""fire extinguisher"", ""kitchen"", ""wifi"", ""hair dryer"", ""air conditioning"", ""lock on bedroom door"", ""mini fridge"", ""host greets you"", ""hot water"", ""conditioner"", ""shampoo"", ""dedicated workspace"", ""clothing storage: wardrobe"", ""washer"", ""dryer"", ""books and reading material"", ""laundromat nearby"", ""hangers"", ""first aid kit"", ""iron""]",5.0,7,Chatu Chak,0,0,0,1.0,0,1,1,1,0,1,0,1,6.415096959171596
1318242316897611598,611.0,Private room in home,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""hangers"", ""kitchen"", ""shower gel"", ""dryer"", ""mini fridge"", ""conditioner"", ""washer"", ""books and reading material"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""first aid kit"", ""lock on bedroom door"", ""fire extinguisher"", ""dedicated workspace"", ""air conditioning"", ""host greets you"", ""hot water"", ""clothing storage: wardrobe""]",5.0,6,Chatu Chak,0,0,0,1.0,0,1,1,1,0,1,0,0,6.415096959171596
1318274419660496775,690.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""other induction stove"", ""hangers"", ""clothing storage"", ""cleaning products"", ""kitchen"", ""free parking garage on premises \u2013 1 space"", ""shower gel"", ""bed linens"", ""exercise equipment: treadmill"", ""freezer"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""elevator"", ""tv"", ""ethernet connection"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""outlet covers"", ""refrigerator"", ""rice maker"", ""self check-in"", ""hot water kettle"", ""private entrance"", ""shared outdoor pool - available all year, open specific hours"", ""shared gym"", ""room-darkening shades"", ""essentials"", ""dedicated workspace"", ""housekeeping available from 5:30\u202fpm to 6:30\u202fpm, every day - available at extra cost"", ""air conditioning"", ""private patio or balcony"", ""lockbox"", ""hot water"", ""coffee"", ""microwave""]",4.75,4,Bang Sue,0,0,0,1.0,0,1,1,1,0,1,1,1,6.536691597591305
1318459868604584285,357.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""smoking allowed"", ""smoke alarm"", ""fire extinguisher"", ""free parking on premises"", ""self check-in"", ""washer"", ""lockbox"", ""pets allowed"", ""exterior security cameras on property"", ""wifi""]",5.0,7,Chatu Chak,0,0,0,1.0,0,1,0,0,0,1,0,0,5.877735781779639
1318618737408567363,739.0,Private room in guesthouse,Private room,3,1.0,1.0,1 shared bath,"[""iron"", ""hangers"", ""clothing storage"", ""ceiling fan"", ""bed linens"", ""toaster"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""books and reading material"", ""wifi"", ""shampoo"", ""hair dryer"", ""first aid kit"", ""refrigerator"", ""hot water kettle"", ""dining table"", ""body soap"", ""room-darkening shades"", ""microwave"", ""free washer \u2013 in building"", ""fire extinguisher"", ""air conditioning"", ""host greets you"", ""hot water"", ""coffee"", ""hdtv"", ""exterior security cameras on property""]",5.0,5,Khlong Toei,0,0,0,1.0,0,1,1,0,0,1,0,1,6.6052979209482015
1318752583566543392,333.0,Shared room in home,Shared room,1,1.0,2.0,1 shared bath,"[""dedicated workspace"", ""kitchen"", ""air conditioning"", ""washer"", ""wifi""]",4.5,2,Bang Rak,0,0,0,1.0,0,1,1,1,0,1,0,0,5.808142489980444
1318759136508778354,333.0,Shared room in home,Shared room,1,0.0,2.0,,"[""air conditioning"", ""dedicated workspace"", ""kitchen"", ""washer"", ""wifi""]",3.67,3,Bang Rak,0,0,0,1.0,1,1,1,1,0,1,0,0,5.808142489980444
1319166897167448265,736.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""hangers"", ""clothing storage"", ""kitchen"", ""pool"", ""extra pillows and blankets"", ""shower gel"", ""bed linens"", ""sun loungers"", ""smoke alarm"", ""dishes and silverware"", ""washer"", ""elevator"", ""bikes"", ""tv"", ""ethernet connection"", ""exercise equipment"", ""shampoo"", ""hair dryer"", ""wifi"", ""laundromat nearby"", ""free street parking"", ""private living room"", ""refrigerator"", ""shared gym in building"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""lock on bedroom door"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""outdoor shower"", ""pool table"", ""air conditioning"", ""private patio or balcony"", ""lockbox"", ""hot water"", ""coffee"", ""microwave"", ""exterior security cameras on property""]",5.0,3,Phra Khanong,0,0,0,1.0,0,1,1,1,0,1,1,1,6.601230118728877
1319182447901490165,712.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""first aid kit"", ""fire extinguisher"", ""self check-in"", ""air conditioning"", ""washer"", ""building staff"", ""tv"", ""lock on bedroom door"", ""exterior security cameras on property"", ""wifi""]",5.0,1,Yan na wa,0,0,0,1.0,0,1,1,0,0,1,0,1,6.568077911411976
1319185714955527860,799.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""hangers"", ""clothing storage"", ""free parking on premises"", ""shower gel"", ""bed linens"", ""safe"", ""smoke alarm"", ""paid parking on premises"", ""long term stays allowed"", ""mini fridge"", ""conditioner"", ""elevator"", ""tv"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""self check-in"", ""hot water kettle"", ""building staff"", ""cleaning available during stay"", ""lock on bedroom door"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""patio or balcony"", ""air conditioning"", ""hot water"", ""coffee"", ""exterior security cameras on property""]",5.0,1,Khlong San,0,0,0,1.0,0,1,1,0,0,0,1,1,6.683360945766275
1319293774475712334,803.0,Room in hotel,Private room,1,1.0,1.0,1 private bath,"[""hangers"", ""clothing storage"", ""cleaning products"", ""bidet"", ""shower gel"", ""bed linens"", ""conditioner"", ""washer"", ""tv"", ""wifi"", ""shampoo"", ""hair dryer"", ""body soap"", ""room-darkening shades"", ""essentials"", ""dedicated workspace"", ""air conditioning"", ""heating"", ""hot water"", ""exterior security cameras on property""]",5.0,1,Ratchathewi,0,0,0,1.0,0,1,1,0,1,1,0,1,6.688354713946762
1319332020749542951,561.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""electric stove"", ""clothing storage"", ""free parking on premises"", ""kitchen"", ""shower gel"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""first aid kit"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""building staff"", ""body soap"", ""fire extinguisher"", ""dedicated workspace"", ""luggage dropoff allowed"", ""air conditioning"", ""refrigerator"", ""microwave""]",4.83,30,Vadhana,0,0,0,1.0,0,1,1,1,0,0,1,1,6.329720905522696
1319448605376617266,760.0,Private room in home,Private room,2,1.0,1.0,Private half-bath,"[""dedicated workspace"", ""kitchen"", ""air conditioning"", ""washer"", ""wifi""]",4.33,3,Bang Rak,0,0,0,1.0,1,1,1,1,0,1,0,0,6.633318433280377
1319570888890730690,897.0,Private room in rental unit,Private room,2,9.0,18.0,1 private bath,"[""free parking on premises"", ""air conditioning"", ""lock on bedroom door"", ""wifi""]",5.0,2,Chatu Chak,0,0,0,1.0,0,1,1,0,0,0,0,0,6.799055862058796
1319624839867170970,605.0,Private room in townhouse,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""hangers"", ""ac - split type ductless system"", ""stove"", ""cleaning products"", ""free parking on premises"", ""kitchen"", ""local brand body soap"", ""extra pillows and blankets"", ""bidet"", ""shower gel"", ""bed linens"", ""dryer"", ""clothing storage: walk-in closet"", ""freezer"", ""exercise equipment: free weights, stationary bike, treadmill, workout bench"", ""toaster"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""dishes and silverware"", ""drying rack for clothing"", ""books and reading material"", ""bikes"", ""outdoor playground"", ""hair dryer"", ""wifi"", ""first aid kit"", ""trash compactor"", ""keypad"", ""heating - split type ductless system"", ""self check-in"", ""hot water kettle"", ""private entrance"", ""cooking basics"", ""dining table"", ""cleaning available during stay"", ""lock on bedroom door"", ""local brand conditioner"", ""room-darkening shades"", ""gym"", ""local brand shampoo"", ""essentials"", ""mosquito net"", ""dedicated workspace"", ""oven"", ""patio or balcony"", ""coffee"", ""microwave""]",4.92,13,Don Mueang,0,0,0,1.0,0,1,0,1,1,1,0,0,6.405228458030842
1319633948606397169,901.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""smoke alarm"", ""fire extinguisher"", ""outdoor shower"", ""kitchen"", ""pool"", ""air conditioning"", ""washer"", ""carbon monoxide alarm"", ""exercise equipment""]",4.83,0,Vadhana,0,0,1,1.0,0,0,1,1,0,1,0,0,6.803505257608338
1319978580288666378,692.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""clothing storage"", ""free parking on premises"", ""cleaning products"", ""kitchen"", ""pool"", ""outdoor dining area"", ""ceiling fan"", ""housekeeping - available at extra cost"", ""shower gel"", ""window guards"", ""bed linens"", ""freezer"", ""sun loungers"", ""toaster"", ""smoke alarm"", ""outdoor kitchen"", ""long term stays allowed"", ""mini fridge"", ""coffee maker"", ""conditioner"", ""baking sheet"", ""dishes and silverware"", ""outdoor furniture"", ""washer"", ""drying rack for clothing"", ""bread maker"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""ethernet connection"", ""hair dryer"", ""shampoo"", ""exercise equipment"", ""wifi"", ""first aid kit"", ""free street parking"", ""paid crib - available upon request"", ""sound system"", ""keypad"", ""refrigerator"", ""rice maker"", ""shared gym in building"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""oven"", ""outdoor shower"", ""pool table"", ""patio or balcony"", ""backyard"", ""air conditioning"", ""portable fans"", ""dryer \u2013 in building"", ""heating"", ""hot water"", ""microwave"", ""blender""]",5.0,5,Huai Khwang,0,0,0,1.0,0,1,1,1,1,1,1,1,6.539585955617669
1320120702379153091,347.0,Shared room in hotel,Shared room,1,1.0,1.0,3 shared baths,"[""first aid kit"", ""air conditioning"", ""fire extinguisher"", ""wifi""]",4.83,0,Phra Nakhon,0,0,1,3.0,0,1,1,0,0,0,0,0,5.849324779946859
1320157766958748952,933.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""clothing storage"", ""kitchen"", ""pool"", ""shower gel"", ""bed linens"", ""freezer"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""elevator"", ""tv"", ""exercise equipment"", ""shampoo"", ""wifi"", ""hair dryer"", ""keypad"", ""housekeeping available from 7:00\u202fam to 10:00\u202fpm, every day"", ""refrigerator"", ""self check-in"", ""cooking basics"", ""dining table"", ""body soap"", ""room-darkening shades"", ""gym"", ""fire extinguisher"", ""dedicated workspace"", ""air conditioning"", ""hot water"", ""microwave"", ""exterior security cameras on property""]",4.5,2,Khlong Toei,0,0,0,1.0,0,1,1,1,0,1,1,1,6.838405200847344
1320212229260704340,512.0,Room in hotel,Private room,2,1.0,1.0,1 private bath,"[""body soap"", ""smoking allowed"", ""first aid kit"", ""smoke alarm"", ""fire extinguisher"", ""dedicated workspace"", ""free parking on premises"", ""self check-in"", ""air conditioning"", ""heating"", ""building staff"", ""wifi"", ""carbon monoxide alarm"", ""tv"", ""exterior security cameras on property"", ""hair dryer""]",5.0,2,Bueng Kum,0,0,0,1.0,0,1,1,0,1,0,0,1,6.238324625039508
